gpsTimestamp,latitude,longitude,height,velocityNorth,velocityEast,velocityDown,speed,track,positionDOP,satellites,fix
16.3573099999994,39.3870354,-8.28586102,3101.0481,-16.677,14.9989996,-76.8860016,22.4300003,138.031372,1.14999998,18,3
16.3573099999994,39.3870354,-8.28586102,3101.0481,-16.677,14.9989996,-76.8860016,22.4300003,138.031372,1.14999998,18,3
16.7540339999996,39.3869743,-8.28579044,3131.03003,-16.6170006,14.8409996,-72.0429993,22.2789993,138.230988,1.14999998,18,3
16.848086,39.3869591,-8.28577328,3138.23706,-16.5569992,14.7539997,-70.9580002,22.177,138.295563,1.14999998,18,3
16.9528019999998,39.3869438,-8.28575611,3145.33594,-16.5270004,14.7410002,-69.7580032,22.1459999,138.269638,1.14999998,18,3
16.9528019999998,39.3869438,-8.28575611,3145.33594,-16.5270004,14.7410002,-69.7580032,22.1459999,138.269638,1.14999998,18,3
16.9528019999998,39.3869438,-8.28575611,3145.33594,-16.5270004,14.7410002,-69.7580032,22.1459999,138.269638,1.14999998,18,3
17.269166,39.386898,-8.28570461,3165.83911,-16.4850006,14.5530005,-66.314003,21.9899998,138.561432,1.14999998,18,3
17.3517219999994,39.3868828,-8.28568745,3172.41895,-16.4650002,14.5690002,-64.9929962,21.9850006,138.494995,1.14999998,18,3
17.4491660000003,39.3868675,-8.28567028,3178.88696,-16.4330006,14.4619999,-64.0250015,21.8910007,138.651337,1.14999998,18,3
17.5500899999997,39.3868561,-8.28565407,3185.24707,-16.4160004,14.4029999,-62.8040009,21.8379993,138.737366,1.14999998,18,3
17.5500899999997,39.3868561,-8.28565407,3185.24707,-16.4160004,14.4029999,-62.8040009,21.8379993,138.737366,1.14999998,18,3
17.5500899999997,39.3868561,-8.28565407,3185.24707,-16.4160004,14.4029999,-62.8040009,21.8379993,138.737366,1.14999998,18,3
17.8490899999997,39.3868065,-8.28560352,3203.61499,-16.3570004,14.3030005,-59.4210014,21.7280006,138.832733,1.14999998,18,3
17.9531580000003,39.386795,-8.28558731,3209.51099,-16.3519993,14.2480001,-58.2919998,21.6889992,138.932999,1.14999998,18,3
18.0524779999996,39.386776,-8.28557014,3215.28003,-16.3010006,14.1899996,-57.2319984,21.6119995,138.960983,1.14999998,18,3
18.0524779999996,39.386776,-8.28557014,3215.28003,-16.3010006,14.1899996,-57.2319984,21.6119995,138.960983,1.14999998,18,3
18.0524779999996,39.386776,-8.28557014,3215.28003,-16.3010006,14.1899996,-57.2319984,21.6119995,138.960983,1.14999998,18,3
18.3540940000003,39.386734,-8.28552055,3231.87207,-16.2490005,14.0810003,-53.9259987,21.5009995,139.087585,1.14999998,18,3
18.4440940000004,39.3867188,-8.28550434,3237.18506,-16.2549992,14.0699997,-52.8969994,21.4990005,139.120605,1.14999998,18,3
18.4440940000004,39.3867188,-8.28550434,3237.18506,-16.2549992,14.0699997,-52.8969994,21.4990005,139.120605,1.14999998,18,3
18.6460339999994,39.3866882,-8.28547096,3247.46191,-16.1900005,13.9490004,-50.6640015,21.3700008,139.251053,1.14999998,18,3
18.7527379999992,39.3866768,-8.28545475,3252.42896,-16.2450008,13.9259996,-49.6189995,21.3969994,139.396118,1.14999998,18,3
18.7527379999992,39.3866768,-8.28545475,3252.42896,-16.2450008,13.9259996,-49.6189995,21.3969994,139.396118,1.14999998,18,3
18.7527379999992,39.3866768,-8.28545475,3252.42896,-16.2450008,13.9259996,-49.6189995,21.3969994,139.396118,1.14999998,18,3
19.0460979999998,39.386631,-8.28540516,3266.70093,-16.1730003,13.8269997,-46.4339981,21.2779999,139.470673,1.27999997,17,3
19.0460979999998,39.386631,-8.28540516,3266.70093,-16.1730003,13.8269997,-46.4339981,21.2779999,139.470673,1.27999997,17,3
19.0460979999998,39.386631,-8.28540516,3266.70093,-16.1730003,13.8269997,-46.4339981,21.2779999,139.470673,1.27999997,17,3
19.3529779999999,39.3865891,-8.28535557,3279.96997,-16.2220001,13.7530003,-43.1170006,21.2670002,139.707794,1.14999998,18,3
19.3529779999999,39.3865891,-8.28535557,3279.96997,-16.2220001,13.7530003,-43.1170006,21.2670002,139.707794,1.14999998,18,3
